scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,R B L' D2 R2 U,R D2 F' L R' B D B',L F' U R' D R F D F' U' F L',L U' R U' R2 F2 L2 R' D L' R2 F2 L2 U',,40
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,F U' L2 F L' B',R' B L' U2 R B2 L B' D,L2 B' D B R B F D F' R' B' D' L2 R',B' D' B2 R B' U2 B R' B2 D B R' U2 R,,43
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R2 B2 L F2 U' B',B F R' D' R2 F2 R' D' B' D2,B2 R' B2 F' U R' U' F L' R D' B' L B',D L2 U' F L2 D' L2 U L2 D' B D B2,B R B R2 F' U' B' U B F R2 B2 R',56
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,L2 D' R2 U' R',D' B' D' L' B2 R F2 R' B',L2 D2 L' D' L' B2 F2 L U L' U' B2 F2,U' B L2 U2 L2 D2 R2 D2 B' U,B R B R2 F' U' B' U B F R2 B2 R',50
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D F' L' U2 F',L' B R2 F2 R U R B' L,R2 B2 D' F2 L B2 L R2 U2 R' U F2 L2,U' R F2 R U L2 R D' L' R' D' F2 D' L',,41
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,L' D R D' B R,B' R' F' L F R B L',U' R2 U2 L' D U' B D' R2 B' L F R2 F2,L2 D2 R D R' D B' L B' L' B2 L2,B R B R2 F' U' B' U B F R2 B2 R',53
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L2 B F2 R B' F',D2 U2 B D2 U2 F2 D' F,F2 R D2 B' R2 U' F' U B D2 U R' F2 D',U' L2 D2 B R2 D2 L2 F U',B R B R2 F' U' B' U B F R2 B2 R',50
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,D' L2 F D2 F2 R,D' L2 R2 D2 B D2 U2 R2 B' D',F' U L2 U2 L2 F L2 U2 B L2 U' F,B U B' U B L2 D2 R2 D' F D' L2 B',,41
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L F' U' L' B' R F',B' L' B' R' F' L' F U' R B2,D B2 L D' U' F2 L2 F' D L2 U' F' U2 B2,D' U' F' L F' L' F2 D U L' B' L,,43
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B L F2 D' B' U F',U B U' L' R2 F2 L R2,L' B' L D2 B2 U2 R2 F2 U' R D R' U' B' L2,U' F' U' L D2 R B R B' D2 L' U2,B R B R2 F' U' B' U B F R2 B2 R',55
