scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R' B2 F U2 L2 B' R2 F2 U',D' R U R F2 U L' D' F' U2 R' D2 R D2,R2 F U2 B' F R B2 F2 L B' R2,,34
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R' F U2 L' U2 F D' L R D2,L F U B' L' B2 D U' F D' B F' L2 U',R B D U2 F' D' U L U B' R',L' U' L U2 L2 D' U' B' U B D L2 U',48
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U L' U2 F' D U R2 D2 L F2 U',U' B' D L2 D2 L2 D2 L U B D B' D B,L' D' B L B D F D' B2 D U' L F',L' U' L U2 L2 D' U' B' U B D L2 U',51
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F L' R2 D' L' U2 B' L' F' U' R2,R B' D U B' D2 B U F D U2 R D R2,F U' B F' R' D U' B2 F D' U R' B',,38
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' D' B' R F R D' L2 D2 F L',B' U' F' D' U B L' D' L D2 R U' F U,R D2 U R' D' U F D' U2 R',L' U' L U2 L2 D' U' B' U B D L2 U',48
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 F' U' B U2 L2 U2 F L2 R,U2 L2 U L F' D2 B' D2 B D B' F U,B' D2 F2 R' B' F D B2 R2 F,,33
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U' L' D' B2 D2 F' U' R2 U L,R F R' B R' B2 D' B R' D U L2 U' R,R' U' L' D2 U2 R' D U' B2 D R,,35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B R F' D2 L R2 U F' L,B2 U' L2 U2 F U' B D2 B' D R D' B2 R2,B' U2 F R U F' U B2 L D' B D B2,,36
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' U L' F L2 D L B' F2 L',B U F2 R U L2 D' L F U2 B2 D' B2 R',L U L F' U' L2 U L F U' L' U' L,,37
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R' D2 L' D L2 F2 R2 B' D' R2,U2 F' D2 U L B2 L2 B' L' U B' D2 R',U L B' U' B2 F2 D F D2 B' F L U',,36
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B D' L2 F2 L' B D' R2 F2 U,L D' B' D' R' D' B2 D B R B D' L',L' F U' B' F R B F2 L,,32
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,R F' U2 L D B L' R2 U2 B,R B2 D2 B2 D2 B' R' F2 L U' B2 L' F2,F' R' F' R B' F' D2 F2 D' F D B R2,,36
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,B2 R' B2 L2 F' R B' U2 R B',U L2 B' L' U' L' R2 F L' D R2 U' L U',B U2 L2 B F' D' B' F L' U2 B',L' U' L U2 L2 D' U' B' U B D L2 U',48
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,F U' R' B U B' F U' F' D2,D' U' B' D' B2 D2 R' B' R U' L2 D U2,B L' U2 B2 F2 R' B F' U R2 U F',L' U' L U2 L2 D' U' B' U B D L2 U',48
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,U L' R2 F' R' U2 F2 R B' U2,B L D R D2 B L R2 B' L2 R B2 D2,L' U L U F' L' U' L2 U F L' U' L',,36
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,B2 L2 F' U R2 B' L2 R2 D',F' D' F2 R2 U B2 D2 B F' L' F' D' R2 U,B' F R D2 R' B F' U R2 U',,33
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,R2 B U2 F L' B2 R2 D' F' D2,R B D' L B L' U R2 U' B' D' B2 R',B U2 B F' D' B' F L U2 B',L' U' L U2 L2 D' U' B' U B D L2 U',46
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,L2 D R' B D R F' U2 L F',B R2 D L B R B' F2 D L' R2 U B2 L,L U2 B F2 D' B' F L F U2 L',,35
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,D' U' L F2 U B' D L' U' B',D2 B' U' L' B' D' L' D2 B D B2 D' U B,B2 F' D' B' F U2 L' B' F U R2 U F',L' U' L U2 L2 D' U' B' U B D L2 U',50
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,R2 U' B L2 B' D' R2 D' L F',B2 F D2 F U L' D' L2 R D F' U' R' B,B' D' F' R' F' D' R D B' F2 D B2,L' U' L U2 L2 D' U' B' U B D L2 U',49
